UID,Account Type,Order ID,Symbol,Side,Order Type,Avg. Filled Price,Filled Amount,Filled Volume,Filled Volume (USDT),Filled Time(UTC-04:00),Fee,Tax,Maker/Taker,Fee Currency
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05268,70,3.6876,3.6876,2023-12-28 16:38:55,0.0073752,,TAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05267,22.8521,1.203620107,1.203620107,2023-12-28 16:38:55,0.002407240214,,TAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.0523,642.8,33.61844,33.61844,2023-12-28 16:38:55,0.06723688,,TAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05257,24.6316,1.294883212,1.294883212,2023-12-28 16:38:55,0.002589766424,,TAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05261,70.3206,3.699566766,3.699566766,2023-12-28 16:38:55,0.007399133532,,TAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,110.006,848.5752834,848.5752834,2023-12-28 16:39:16,1.6971505668,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,128,987.3792,987.3792,2023-12-28 16:39:16,1.9747584,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,128,987.3792,987.3792,2023-12-28 16:39:16,1.9747584,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,140.325,1082.4530175,1082.4530175,2023-12-28 16:39:16,2.164906035,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,56.2725,434.08043775,434.08043775,2023-12-28 16:39:17,0.8681608755,,MAKER,USDT
****0219,mainAccount,658ddd093a6f2600072f9a1d,IOI-USDT,SELL,MARKET,0.03319,161.375,5.35603625,5.35603625,2023-12-28 16:39:37,0.0107120725,,TAKER,USDT
****0219,mainAccount,658ddd093a6f2600072f9a1d,IOI-USDT,SELL,MARKET,0.03322,4.6275,0.15372555,0.15372555,2023-12-28 16:39:37,0.0003074511,,TAKER,USDT
****0219,mainAccount,658ddd093a6f2600072f9a1d,IOI-USDT,SELL,MARKET,0.03324,126.6083,4.208459892,4.208459892,2023-12-28 16:39:37,0.008416919784,,TAKER,USDT
****0219,mainAccount,658ddd093a6f2600072f9a1d,IOI-USDT,SELL,MARKET,0.03318,45.0549,1.494921582,1.494921582,2023-12-28 16:39:37,0.002989843164,,TAKER,USDT
****0219,mainAccount,658ddd093a6f2600072f9a1d,IOI-USDT,SELL,MARKET,0.0332,82.8376,2.75020832,2.75020832,2023-12-28 16:39:37,0.00550041664,,TAKER,USDT
****0219,mainAccount,658ddd093a6f2600072f9a1d,IOI-USDT,SELL,MARKET,0.03319,29.4967,0.978995473,0.978995473,2023-12-28 16:39:37,0.001957990946,,TAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,15,115.7085,115.7085,2023-12-28 16:39:58,0.231417,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,28.947,223.2942633,223.2942633,2023-12-28 16:39:58,0.4465885266,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,14.4735,111.64713165,111.64713165,2023-12-28 16:39:58,0.2232942633,,MAKER,USDT
****0219,mainAccount,658ddb1cb764da00074f48ff,NAKA-USDT,SELL,LIMIT,1.88246,240.0495,451.88358177,451.88358177,2023-12-28 16:45:18,0.90376716354,,MAKER,USDT
****0219,mainAccount,658ddb1cb764da00074f48ff,NAKA-USDT,SELL,LIMIT,1.88246,184.5748,347.454678008,347.454678008,2023-12-28 16:49:41,0.694909356016,,MAKER,USDT
****0219,mainAccount,658ddb1cb764da00074f48ff,NAKA-USDT,SELL,LIMIT,1.88246,9.491,17.86642786,17.86642786,2023-12-28 16:49:41,0.03573285572,,MAKER,USDT
****0219,mainAccount,658ddb1cb764da00074f48ff,NAKA-USDT,SELL,LIMIT,1.88246,69.6296,131.074936816,131.074936816,2023-12-28 16:49:56,0.262149873632,,MAKER,USDT
****0219,mainAccount,658ddb1cb764da00074f48ff,NAKA-USDT,SELL,LIMIT,1.88246,106.9533,201.335309118,201.335309118,2023-12-28 16:50:45,0.402670618236,,MAKER,USDT
****0219,mainAccount,658ddb1cb764da00074f48ff,NAKA-USDT,SELL,LIMIT,1.88246,48.58,91.4499068,91.4499068,2023-12-28 16:51:42,0.1828998136,,MAKER,USDT
****0219,mainAccount,658ddb1cb764da00074f48ff,NAKA-USDT,SELL,LIMIT,1.88246,336.8557,634.117381022,634.117381022,2023-12-28 16:52:16,1.268234762044,,MAKER,USDT
****0219,mainAccount,658ddb60e0e1ab00073b8359,UOS-USDT,SELL,LIMIT,0.20785,887.6899,184.506345715,184.506345715,2023-12-28 17:02:33,0.36901269143,,MAKER,USDT
****0219,mainAccount,658ddb60e0e1ab00073b8359,UOS-USDT,SELL,LIMIT,0.20785,2372.9726,493.22235491,493.22235491,2023-12-28 17:04:29,0.98644470982,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,32.0625,247.32691875,247.32691875,2023-12-28 17:06:01,0.4946538375,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,32.0625,247.32691875,247.32691875,2023-12-28 17:06:01,0.4946538375,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,32.0625,247.32691875,247.32691875,2023-12-28 17:06:01,0.4946538375,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,32.0625,247.32691875,247.32691875,2023-12-28 17:06:01,0.4946538375,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,32.0625,247.32691875,247.32691875,2023-12-28 17:06:01,0.4946538375,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,32.0625,247.32691875,247.32691875,2023-12-28 17:06:01,0.4946538375,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,32.0625,247.32691875,247.32691875,2023-12-28 17:06:01,0.4946538375,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,10.6894,82.45696266,82.45696266,2023-12-28 17:06:01,0.16491392532,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,1.7564,13.54869396,13.54869396,2023-12-28 17:06:05,0.02709738792,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,10.5086,81.06228954,81.06228954,2023-12-28 17:06:05,0.16212457908,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,3.5128,27.09738792,27.09738792,2023-12-28 17:06:05,0.05419477584,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,5.2543,40.53114477,40.53114477,2023-12-28 17:06:05,0.08106228954,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,314.4681,2425.77547659,2425.77547659,2023-12-28 17:06:13,4.85155095318,,MAKER,USDT
****0219,mainAccount,658ddc53561ac200071e27e2,SOUL-USDT,SELL,LIMIT,0.19042,563,107.20646,107.20646,2023-12-28 17:55:30,0.10720646,,MAKER,USDT
****0219,mainAccount,658ddc7d55645b00070c0876,RFOX-USDT,SELL,LIMIT,0.015654,6797.1518,106.4026142772,106.4026142772,2023-12-29 20:48:56,0.2128052285544,,MAKER,USDT
