UID,Account Type,Currency,Side,Amount,Fee,Time(UTC-04:00),Remark,Type
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:53:02,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:53:02,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:53:02,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:53:03,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:53:03,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:53:03,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:53:03,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:53:04,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:53:04,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:53:04,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:53:04,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:53:05,,Spot
****0219,mainAccount,USDT,Withdrawal,172.91206161552,0.34513385552,2021-11-22 12:53:05,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:53:05,,Spot
****0219,mainAccount,USDT,Withdrawal,78.34741999584,0.15638207584,2021-11-22 12:53:05,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:53:05,,Spot
****0219,mainAccount,PYR,Deposit,6.2758,0,2021-11-22 12:53:05,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:53:05,,Spot
****0219,mainAccount,PYR,Deposit,2.8436,0,2021-11-22 12:53:05,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:53:06,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:53:06,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:53:07,,Spot
****0219,mainAccount,USDT,Withdrawal,144.9520947384,0.2893255384,2021-11-22 12:53:07,,Spot
****0219,mainAccount,PYR,Deposit,5.261,0,2021-11-22 12:53:07,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:53:07,,Spot
